"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230912,2023-09-12,124606,CBT ,00,124 ,   61376,   10156,   30617,   18728,   24918,    3482,    1957,    3088,    5509,      13,       0,       0,       0,   58860,   60306,    2516,    1070,   18890,     101,     971,   18728,    -379,    -137,     100,     175,    -767,       4,       0,       0,       0,   18729,   18899,     161,      -9,  100.0,   16.5,   49.9,   30.5,   40.6,    5.7,    3.2,    5.0,    9.0,    0.0,    0.0,    0.0,    0.0,   95.9,   98.3,    4.1,    1.7,     41,      6,      4,      4,     19,      4,.,.,      5,.,      0,      0,      0,     32,     17,    48.5,    75.2,    66.7,    90.5,    24.7,    50.6,    40.5,    61.3,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230905,2023-09-05,124606,CBT ,00,124 ,   42486,   10055,   29646,       0,   25297,    3619,    1857,    2913,    6276,       9,       0,       0,       0,   40131,   41407,    2355,    1079,     558,   -1793,     375,       0,    2151,     518,    -281,      15,     -93,       9,       0,       0,       0,     101,     528,     457,      30,  100.0,   23.7,   69.8,    0.0,   59.5,    8.5,    4.4,    6.9,   14.8,    0.0,    0.0,    0.0,    0.0,   94.5,   97.5,    5.5,    2.5,     40,      6,      4,      0,     18,      4,.,.,      5,.,      0,      0,      0,     28,     16,    39.6,    72.0,    63.0,    89.2,    37.1,    72.0,    59.9,    88.0,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230829,2023-08-29,124606,CBT ,00,124 ,   41928,   11848,   29271,       0,   23146,    3101,    2138,    2898,    6369,       0,       0,       0,       0,   40030,   40879,    1898,    1049,      67,    -126,     208,       0,     -51,     178,    -173,     116,    -290,      -5,       0,       0,       0,    -239,     -82,     306,     149,  100.0,   28.3,   69.8,    0.0,   55.2,    7.4,    5.1,    6.9,   15.2,    0.0,    0.0,    0.0,    0.0,   95.5,   97.5,    4.5,    2.5,     40,      6,      4,      0,     19,.,.,.,      5,      0,      0,      0,      0,     29,     14,    37.8,    75.9,    62.5,    90.4,    35.6,    75.9,    59.2,    88.6,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230822,2023-08-22,124606,CBT ,00,124 ,   41861,   11974,   29063,       0,   23197,    2923,    2311,    2782,    6659,       5,       0,       0,       0,   40269,   40961,    1592,     900,     322,     -56,    1091,       0,     328,      28,      79,      70,    -735,       5,       0,       0,       0,     426,     468,    -104,    -146,  100.0,   28.6,   69.4,    0.0,   55.4,    7.0,    5.5,    6.6,   15.9,    0.0,    0.0,    0.0,    0.0,   96.2,   97.8,    3.8,    2.1,     41,      6,      4,      0,     20,.,.,.,      5,.,      0,      0,      0,     30,     15,    38.8,    76.9,    61.9,    90.7,    36.0,    76.9,    58.5,    89.0,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230815,2023-08-15,124606,CBT ,00,124 ,   41539,   12030,   27972,       0,   22869,    2895,    2232,    2712,    7394,       0,       0,       0,       0,   39843,   40493,    1696,    1046,    1160,    -138,     981,       0,    1088,      73,      26,      75,      50,       0,       0,       0,       0,    1051,    1130,     109,      30,  100.0,   29.0,   67.3,    0.0,   55.1,    7.0,    5.4,    6.5,   17.8,    0.0,    0.0,    0.0,    0.0,   95.9,   97.5,    4.1,    2.5,     40,      6,      4,      0,     19,.,.,.,      5,      0,      0,      0,      0,     29,     14,    39.6,    76.4,    61.2,    89.7,    36.9,    76.4,    58.0,    88.7,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230808,2023-08-08,124606,CBT ,00,124 ,   40379,   12168,   26991,       0,   21781,    2822,    2206,    2637,    7344,       0,       0,       0,       0,   38792,   39363,    1587,    1016,    2109,     715,    1417,       0,    1508,     -10,     401,    -360,     337,       0,       0,       0,       0,    2264,    2145,    -155,     -36,  100.0,   30.1,   66.8,    0.0,   53.9,    7.0,    5.5,    6.5,   18.2,    0.0,    0.0,    0.0,    0.0,   96.1,   97.5,    3.9,    2.5,     40,      6,      4,      0,     19,.,.,.,      5,      0,      0,      0,      0,     29,     14,    39.0,    77.4,    61.3,    90.3,    36.2,    77.4,    58.0,    88.8,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230801,2023-08-01,124606,CBT ,00,124 ,   38270,   11453,   25574,       0,   20273,    2832,    1805,    2997,    7007,       0,       0,       0,       0,   36528,   37218,    1742,    1052,   -2157,     670,   -1685,       0,   -1703,    -317,    -131,    -925,     -98,       0,       0,       0,       0,   -2089,   -2231,     -68,      74,  100.0,   29.9,   66.8,    0.0,   53.0,    7.4,    4.7,    7.8,   18.3,    0.0,    0.0,    0.0,    0.0,   95.4,   97.3,    4.6,    2.7,     39,      7,.,      0,     19,.,.,.,      5,      0,      0,      0,      0,     30,     12,    35.4,    80.5,    59.0,    93.1,    33.5,    80.5,    56.6,    91.0,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230725,2023-07-25,124606,CBT ,00,124 ,   40427,   10783,   27259,       0,   21976,    3149,    1936,    3922,    7105,       0,       0,       0,       0,   38617,   39449,    1810,     978,    -949,    2390,    -176,       0,   -1224,     617,    -117,    -178,   -1185,       0,   -1617,       0,       0,    -746,    -861,    -203,     -88,  100.0,   26.7,   67.4,    0.0,   54.4,    7.8,    4.8,    9.7,   17.6,    0.0,    0.0,    0.0,    0.0,   95.5,   97.6,    4.5,    2.4,     41,      8,.,      0,     20,.,.,.,      5,      0,      0,      0,      0,     32,     12,    32.7,    81.7,    58.1,    93.5,    32.1,    81.7,    55.4,    91.4,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230718,2023-07-18,124606,CBT ,00,124 ,   41376,    8393,   27435,       0,   23200,    2532,    2053,    4100,    8290,       0,    1617,       0,       0,   39363,   40310,    2013,    1066,   -1227,    -852,     181,       0,   -2527,    -239,     -99,     527,   -1072,       0,    1617,       0,       0,   -1334,   -1229,     107,       2,  100.0,   20.3,   66.3,    0.0,   56.1,    6.1,    5.0,    9.9,   20.0,    0.0,    3.9,    0.0,    0.0,   95.1,   97.4,    4.9,    2.6,     41,      7,      4,      0,     19,.,.,.,      5,      0,.,      0,      0,     31,     13,    35.4,    77.8,    57.5,    91.6,    33.3,    77.8,    54.9,    90.3,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230711,2023-07-11,124606,CBT ,00,124 ,   42603,    9245,   27254,       0,   25727,    2771,    2152,    3573,    9362,       0,       0,       0,       0,   40697,   41539,    1906,    1064,    -299,    1012,     834,       0,   -1806,   -1009,       0,     307,     311,       0,       0,       0,       0,    -487,     136,     188,    -435,  100.0,   21.7,   64.0,    0.0,   60.4,    6.5,    5.1,    8.4,   22.0,    0.0,    0.0,    0.0,    0.0,   95.5,   97.5,    4.5,    2.5,     42,      7,      4,      0,     21,.,.,.,      5,      0,      0,      0,      0,     30,     15,    35.8,    76.4,    58.9,    89.8,    34.3,    76.4,    56.4,    88.9,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230703,2023-07-03,124606,CBT ,00,124 ,   42902,    8233,   26420,       0,   27533,    3780,    2152,    3266,    9051,       0,       0,       0,       0,   41184,   41403,    1718,    1499,    5784,    1894,    4145,       0,    3552,     228,     -10,     343,    1456,       0,       0,       0,       0,    5779,    5819,       5,     -35,  100.0,   19.2,   61.6,    0.0,   64.2,    8.8,    5.0,    7.6,   21.1,    0.0,    0.0,    0.0,    0.0,   96.0,   96.5,    4.0,    3.5,     41,      7,.,      0,     21,.,.,.,      5,      0,      0,      0,      0,     30,     14,    35.5,    75.0,    61.1,    89.9,    35.1,    75.0,    58.6,    89.4,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230627,2023-06-27,124606,CBT ,00,124 ,   37118,    6339,   22275,       0,   23981,    3552,    2162,    2923,    7595,       0,       0,       0,       0,   35405,   35584,    1713,    1534,     280,    -363,    -701,       0,     919,     117,      65,    -235,     905,       0,       0,       0,       0,     386,     386,    -106,    -106,  100.0,   17.1,   60.0,    0.0,   64.6,    9.6,    5.8,    7.9,   20.5,    0.0,    0.0,    0.0,    0.0,   95.4,   95.9,    4.6,    4.1,     39,      6,      4,      0,     19,      4,.,.,      4,      0,      0,      0,      0,     28,     14,    38.3,    71.5,    61.4,    87.5,    36.0,    71.5,    58.2,    86.5,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230620,2023-06-20,124606,CBT ,00,124 ,   36838,    6702,   22976,       0,   23062,    3435,    2097,    3158,    6690,       0,       0,       0,       0,   35019,   35198,    1819,    1640,  -13197,   -7558,  -12430,    -781,     -65,    -449,      95,    -862,     746,    -100,       0,       0,       0,   -9271,  -12919,   -3926,    -278,  100.0,   18.2,   62.4,    0.0,   62.6,    9.3,    5.7,    8.6,   18.2,    0.0,    0.0,    0.0,    0.0,   95.1,   95.5,    4.9,    4.5,     39,      7,      4,      0,     19,      4,.,.,.,      0,      0,      0,      0,     29,     13,    38.5,    70.8,    61.4,    87.6,    36.7,    70.8,    58.3,    87.6,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230613,2023-06-13,124606,CBT ,00,124 ,   50035,   14260,   35406,     781,   23127,    3884,    2002,    4020,    5944,     100,       0,       0,       0,   44290,   48117,    5745,    1918,    8266,    1824,    6870,     781,     398,      84,      60,    1434,     339,       0,       0,       0,       0,    4497,    8134,    3769,     132,  100.0,   28.5,   70.8,    1.6,   46.2,    7.8,    4.0,    8.0,   11.9,    0.2,    0.0,    0.0,    0.0,   88.5,   96.2,   11.5,    3.8,     37,      6,      4,.,     17,      4,.,.,      4,.,      0,      0,      0,     28,     15,    32.4,    74.2,    56.9,    86.7,    32.4,    74.2,    55.0,    86.6,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230606,2023-06-06,124606,CBT ,00,124 ,   41769,   12436,   28536,       0,   22729,    3800,    1942,    2586,    5605,     100,       0,       0,       0,   39793,   39983,    1976,    1786,     712,     484,     240,       0,     503,     433,    -216,      55,     134,       0,       0,       0,       0,     826,     591,    -114,     121,  100.0,   29.8,   68.3,    0.0,   54.4,    9.1,    4.6,    6.2,   13.4,    0.2,    0.0,    0.0,    0.0,   95.3,   95.7,    4.7,    4.3,     36,      6,      4,      0,     16,      4,.,.,      4,.,      0,      0,      0,     26,     14,    37.8,    72.2,    62.5,    85.8,    37.0,    72.2,    59.9,    85.8,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230530,2023-05-30,124606,CBT ,00,124 ,   41057,   11952,   28296,       0,   22226,    3367,    2158,    2531,    5471,     100,       0,       0,       0,   38967,   39392,    2090,    1665,    1278,     716,     591,       0,     643,     499,      -5,      95,     103,       0,       0,       0,       0,    1449,    1188,    -171,      90,  100.0,   29.1,   68.9,    0.0,   54.1,    8.2,    5.3,    6.2,   13.3,    0.2,    0.0,    0.0,    0.0,   94.9,   95.9,    5.1,    4.1,     36,      6,      4,      0,     17,.,.,.,      4,.,      0,      0,      0,     26,     14,    35.1,    73.5,    59.8,    86.9,    33.6,    73.5,    57.2,    86.1,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230523,2023-05-23,124606,CBT ,00,124 ,   39779,   11236,   27705,       0,   21583,    2868,    2163,    2436,    5368,     100,       0,       0,       0,   37518,   38204,    2261,    1575,    1732,     -10,    -164,       0,    1432,     966,     -19,     -11,     988,       0,       0,       0,       0,    1392,    1771,     340,     -39,  100.0,   28.2,   69.6,    0.0,   54.3,    7.2,    5.4,    6.1,   13.5,    0.3,    0.0,    0.0,    0.0,   94.3,   96.0,    5.7,    4.0,     36,      6,      5,      0,     16,.,.,.,      4,.,      0,      0,      0,     25,     15,    36.2,    72.7,    59.9,    84.6,    34.1,    72.7,    57.2,    84.0,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230516,2023-05-16,124606,CBT ,00,124 ,   38047,   11246,   27869,       0,   20151,    1902,    2182,    2447,    4380,     100,       0,       0,       0,   36126,   36433,    1921,    1614,     225,       7,      21,       0,    -101,    -161,     265,    -179,    -104,       0,       0,       0,       0,      -8,      21,     233,     204,  100.0,   29.6,   73.2,    0.0,   53.0,    5.0,    5.7,    6.4,   11.5,    0.3,    0.0,    0.0,    0.0,   95.0,   95.8,    5.0,    4.2,     35,      6,      5,      0,     17,.,.,.,.,.,      0,      0,      0,     26,     13,    36.6,    76.7,    59.7,    89.1,    34.1,    76.7,    56.7,    87.3,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230509,2023-05-09,124606,CBT ,00,124 ,   37822,   11239,   27848,       0,   20252,    2063,    1917,    2626,    4484,     100,       0,       0,       0,   36134,   36412,    1688,    1410,    -781,    -467,    -107,       0,    1572,     -21,    -916,    -852,     565,     100,       0,       0,       0,    -563,    -379,    -218,    -402,  100.0,   29.7,   73.6,    0.0,   53.5,    5.5,    5.1,    6.9,   11.9,    0.3,    0.0,    0.0,    0.0,   95.5,   96.3,    4.5,    3.7,     38,      6,      5,      0,     18,.,.,.,      4,.,      0,      0,      0,     28,     14,    37.1,    77.6,    60.0,    90.6,    35.4,    77.6,    58.1,    87.9,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230502,2023-05-02,124606,CBT ,00,124 ,   38603,   11706,   27955,       0,   18680,    2084,    2833,    3478,    3919,       0,       0,       0,       0,   36697,   36791,    1906,    1812,     404,    1153,      62,       0,   -1580,    -291,     805,     161,    -370,       0,       0,       0,       0,     539,     206,    -135,     198,  100.0,   30.3,   72.4,    0.0,   48.4,    5.4,    7.3,    9.0,   10.2,    0.0,    0.0,    0.0,    0.0,   95.1,   95.3,    4.9,    4.7,     36,      6,      5,      0,     18,.,      4,.,.,      0,      0,      0,      0,     27,     13,    38.8,    76.7,    60.4,    89.7,    36.8,    76.7,    57.5,    86.3,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230425,2023-04-25,124606,CBT ,00,124 ,   38199,   10553,   27893,       0,   20260,    2375,    2028,    3317,    4289,       0,       0,       0,       0,   36158,   36585,    2041,    1614,   -1663,     389,   -1859,       0,   -1729,      52,      -5,    -193,     230,       0,       0,       0,       0,   -1538,   -1582,    -125,     -81,  100.0,   27.6,   73.0,    0.0,   53.0,    6.2,    5.3,    8.7,   11.2,    0.0,    0.0,    0.0,    0.0,   94.7,   95.8,    5.3,    4.2,     37,      6,      5,      0,     18,.,.,.,.,      0,      0,      0,      0,     27,     13,    36.1,    77.5,    60.7,    90.6,    34.9,    77.5,    57.7,    87.6,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230418,2023-04-18,124606,CBT ,00,124 ,   39862,   10164,   29752,       0,   21989,    2323,    2033,    3510,    4059,       0,       0,       0,       0,   37696,   38167,    2166,    1695,   -2375,     365,    -590,       0,   -2356,      49,     -13,     -70,   -1904,       0,       0,       0,       0,   -2074,   -2458,    -301,      83,  100.0,   25.5,   74.6,    0.0,   55.2,    5.8,    5.1,    8.8,   10.2,    0.0,    0.0,    0.0,    0.0,   94.6,   95.7,    5.4,    4.3,     35,      5,      5,      0,     18,.,.,.,.,      0,      0,      0,      0,     26,     12,    35.8,    79.0,    61.7,    91.5,    35.1,    79.0,    58.8,    88.6,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230411,2023-04-11,124606,CBT ,00,124 ,   42237,    9799,   30342,       0,   24345,    2274,    2046,    3580,    5963,       0,       0,       0,       0,   39770,   40625,    2467,    1612,   -1847,     495,    -103,       0,   -1845,      45,      -8,    -396,   -1877,       0,       0,       0,       0,   -1754,   -1943,     -93,      96,  100.0,   23.2,   71.8,    0.0,   57.6,    5.4,    4.8,    8.5,   14.1,    0.0,    0.0,    0.0,    0.0,   94.2,   96.2,    5.8,    3.8,     36,      5,      5,      0,     18,.,.,.,.,      0,      0,      0,      0,     26,     13,    34.8,    77.4,    60.2,    90.0,    34.5,    77.4,    57.5,    88.2,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230404,2023-04-04,124606,CBT ,00,124 ,   44084,    9304,   30445,       0,   26190,    2229,    2054,    3976,    7840,       0,       0,       0,       0,   41524,   42568,    2560,    1516,    3378,    -163,    2664,       0,    2586,     106,     296,     660,     243,       0,       0,       0,       0,    3379,    3309,      -1,      69,  100.0,   21.1,   69.1,    0.0,   59.4,    5.1,    4.7,    9.0,   17.8,    0.0,    0.0,    0.0,    0.0,   94.2,   96.6,    5.8,    3.4,     37,      5,      5,      0,     18,.,.,.,      4,      0,      0,      0,      0,     26,     14,    38.1,    75.4,    61.1,    89.0,    37.4,    75.4,    58.4,    87.4,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230328,2023-03-28,124606,CBT ,00,124 ,   40706,    9467,   27781,       0,   23604,    2123,    1758,    3316,    7597,       0,       0,       0,       0,   38145,   39259,    2561,    1447,    1721,     176,    1066,       0,     482,      71,       6,     708,     903,       0,       0,       0,       0,    1372,    2046,     349,    -325,  100.0,   23.3,   68.2,    0.0,   58.0,    5.2,    4.3,    8.1,   18.7,    0.0,    0.0,    0.0,    0.0,   93.7,   96.4,    6.3,    3.6,     35,      5,      4,      0,     17,.,.,.,      4,      0,      0,      0,      0,     25,     13,    37.3,    76.4,    61.1,    90.0,    37.3,    76.4,    58.6,    88.7,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230321,2023-03-21,124606,CBT ,00,124 ,   38985,    9291,   26715,       0,   23122,    2052,    1752,    2608,    6694,       0,       0,       0,       0,   36773,   37213,    2212,    1772,  -30342,  -10714,  -12867,  -17437,     750,     251,     -68,    -607,    1751,       0,       0,       0,       0,  -28076,  -28370,   -2266,   -1972,  100.0,   23.8,   68.5,    0.0,   59.3,    5.3,    4.5,    6.7,   17.2,    0.0,    0.0,    0.0,    0.0,   94.3,   95.5,    5.7,    4.5,     35,      5,      4,      0,     17,.,.,.,      4,      0,      0,      0,      0,     25,     13,    35.9,    78.4,    58.8,    91.0,    34.7,    78.4,    56.1,    88.5,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230314,2023-03-14,124606,CBT ,00,124 ,   69327,   20005,   39582,   17437,   22372,    1801,    1820,    3215,    4943,       0,       0,       0,       0,   64849,   65583,    4478,    3744,   24413,    1141,    2258,   17437,    3750,     123,     109,     -36,    2073,       0,       0,       0,       0,   22401,   22000,    2012,    2413,  100.0,   28.9,   57.1,   25.2,   32.3,    2.6,    2.6,    4.6,    7.1,    0.0,    0.0,    0.0,    0.0,   93.5,   94.6,    6.5,    5.4,     36,      4,      6,      4,     18,.,      4,.,      4,      0,      0,      0,      0,     26,     18,    56.2,    75.2,    72.4,    87.6,    33.4,    55.9,    45.9,    64.1,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230307,2023-03-07,124606,CBT ,00,124 ,   44914,   18864,   37324,       0,   18622,    1678,    1711,    3251,    2870,       0,       0,       0,       0,   42448,   43583,    2466,    1331,    -221,     155,    -504,       0,    -662,      74,      10,     158,      14,    -145,       0,       0,       0,    -484,    -551,     263,     330,  100.0,   42.0,   83.1,    0.0,   41.5,    3.7,    3.8,    7.2,    6.4,    0.0,    0.0,    0.0,    0.0,   94.5,   97.0,    5.5,    3.0,     33,      5,      5,      0,     16,.,.,.,.,      0,      0,      0,      0,     25,     11,    49.4,    82.5,    68.4,    95.0,    48.5,    82.5,    66.0,    92.6,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230228,2023-02-28,124606,CBT ,00,124 ,   45135,   18709,   37828,       0,   19284,    1604,    1701,    3093,    2856,     145,       0,       0,       0,   42932,   44134,    2203,    1001,     560,    1390,     -43,       0,    -171,     851,      68,    -619,    -573,     145,       0,       0,       0,     813,     448,    -253,     112,  100.0,   41.5,   83.8,    0.0,   42.7,    3.6,    3.8,    6.9,    6.3,    0.3,    0.0,    0.0,    0.0,   95.1,   97.8,    4.9,    2.2,     34,      5,      5,      0,     16,.,.,      4,.,.,      0,      0,      0,     26,     12,    49.3,    83.2,    68.3,    95.4,    48.8,    83.2,    66.0,    93.1,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230221,2023-02-21,124606,CBT ,00,124 ,   44575,   17319,   37871,       0,   19455,     753,    1633,    3712,    3429,       0,       0,       0,       0,   42119,   43686,    2456,     889,     -74,   -1165,     112,       0,    1398,     -11,      -7,     -45,    -215,       0,       0,       0,       0,     181,    -121,    -255,      47,  100.0,   38.9,   85.0,    0.0,   43.6,    1.7,    3.7,    8.3,    7.7,    0.0,    0.0,    0.0,    0.0,   94.5,   98.0,    5.5,    2.0,     32,      5,      5,      0,     15,.,.,.,.,      0,      0,      0,      0,     24,     11,    51.3,    85.0,    69.9,    96.4,    50.1,    85.0,    67.7,    93.9,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
"DOW JONES U.S. REAL ESTATE IDX - CHICAGO BOARD OF TRADE",230214,2023-02-14,124606,CBT ,00,124 ,   44649,   18484,   37759,       0,   18057,     764,    1640,    3757,    3644,       0,       0,       0,       0,   41938,   43807,    2711,     842,   -1102,    -477,   -1184,       0,    -246,     645,    -645,     207,      11,       0,       0,       0,       0,   -1161,   -1173,      59,      71,  100.0,   41.4,   84.6,    0.0,   40.4,    1.7,    3.7,    8.4,    8.2,    0.0,    0.0,    0.0,    0.0,   93.9,   98.1,    6.1,    1.9,     31,      5,      4,      0,     15,.,.,.,.,      0,      0,      0,      0,     24,     10,    51.7,    85.0,    69.7,    96.7,    50.0,    85.0,    67.4,    94.4,"($100 X DJ US REAL ESTATE INDEX)","124606","CBT ","124 ","F20","FutOnly"
